"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"1360","oct8","South Carolina","Greenwood","Greenwood","Lander University",84,"GreenwoodSouth Carolina",0.033045713236644,"Hybrid","3044","Public, 4-year",0.0275952693823916,-0.00545044385425241,"good"
"1361","oct8","South Carolina","Cherokee","Gaffney","Limestone College",16,"CherokeeSouth Carolina",0.0220244328097731,"Primarily in person","2442","Private nonprofit, 4-year",0.00655200655200655,-0.0154724262577665,"good"
"1363","oct8","South Carolina","Newberry","Newberry","Newberry College",23,"NewberrySouth Carolina",0.0375390218522373,"Primarily in person","1208","Private nonprofit, 4-year",0.0190397350993377,-0.0184992867528996,"good"
"1364","oct8","South Carolina","Greenville","Tigerville","North Greenville University",34,"GreenvilleSouth Carolina",0.0289107655164247,"Primarily in person","2578","Private nonprofit, 4-year",0.013188518231187,-0.0157222472852377,"good"
"1365","oct8","South Carolina","Laurens","Clinton","Presbyterian College",21,"LaurensSouth Carolina",0.025898982116664,"Primarily in person","1330","Private nonprofit, 4-year",0.0157894736842105,-0.0101095084324535,"good"
"1367","oct8","South Carolina","Pickens","Central","Southern Wesleyan University",6,"PickensSouth Carolina",0.02688282210523,"Fully online","1551","Private nonprofit, 4-year",0.00386847195357834,-0.0230143501516517,"good"
"1368","oct8","South Carolina","Charleston","Charleston","The Citadel",121,"CharlestonSouth Carolina",0.0391340913841801,"Primarily in person","3763","Public, 4-year",0.0321551953228807,-0.00697889606129942,"good"
"1372","oct8","South Carolina","Spartanburg","Spartanburg","University of South Carolina Upstate",50,"SpartanburgSouth Carolina",0.0229185233828979,"Hybrid","6175","Public, 4-year",0.00809716599190283,-0.0148213573909951,"good"
"1373","oct8","South Carolina","York","Rock Hill","Winthrop University",30,"YorkSouth Carolina",0.0204001010751693,"Primarily online","5813","Public, 4-year",0.00516084637880612,-0.0152392546963632,"good"
"1374","oct8","South Carolina","Spartanburg","Spartanburg","Wofford College",69,"SpartanburgSouth Carolina",0.0229185233828979,"Primarily in person","1666","Private nonprofit, 4-year",0.0414165666266507,0.0184980432437528,"bad"
"1376","oct8","South Dakota","Lawrence","Spearfish","Black Hills State University",22,"LawrenceSouth Dakota",0.0198498684414177,"Fully in person","4035","Public, 4-year",0.00545229244114002,-0.0143975760002777,"good"
"1377","oct8","South Dakota","Lake","Madison","Dakota State University",8,"LakeSouth Dakota",0.0174259592091897,"Fully in person","3382","Public, 4-year",0.00236546422235364,-0.0150604949868361,"good"
"1378","oct8","South Dakota","Yankton","Yankton","Mount Marty College",21,"YanktonSouth Dakota",0.0216095380029806,"Fully in person","1044","Private nonprofit, 4-year",0.0201149425287356,-0.00149459547424497,"good"
"1379","oct8","South Dakota","Brown","Aberdeen","Northern State University",45,"BrownSouth Dakota",0.0364324519168877,"Fully in person","3493","Public, 4-year",0.0128829086744918,-0.0235495432423959,"good"
"1380","oct8","South Dakota","Oglala Lakota","Kyle ","Oglala Lakota College",0,"Oglala LakotaSouth Dakota",0.02468787472667,"Fully online","1300","Public, 4-year",0,-0.02468787472667,"good"
"1382","oct8","South Dakota","Pennington","Rapid City ","South Dakota School of Mines and Technology",41,"PenningtonSouth Dakota",0.0251724895627335,"Hybrid","2654","Public, 4-year",0.0154483798040693,-0.00972410975866417,"good"
"1383","oct8","South Dakota","Brookings","Brookings","South Dakota State University",91,"BrookingsSouth Dakota",0.0246030162214557,"Hybrid","12104","Public, 4-year",0.0075181758096497,-0.017084840411806,"good"
"1384","oct8","South Dakota","Minnehaha","Sioux Falls","University of Sioux Falls",31,"MinnehahaSouth Dakota",0.0383826773121253,"Fully in person","1615","Private nonprofit, 4-year",0.0191950464396285,-0.0191876308724968,"good"
"1385","oct8","South Dakota","Clay","Vermillion","University of South Dakota",243,"ClaySouth Dakota",0.0428571428571429,"Primarily in person","10066","Public, 4-year",0.0241406715676535,-0.0187164712894894,"good"
"1386","oct8","Tennessee","Montgomery","Clarksville","Austin Peay State University",136,"MontgomeryTennessee",0.0160675237926629,"Hybrid","10954","Public, 4-year",0.0124155559612927,-0.00365196783137022,"good"
"1387","oct8","Tennessee","Davidson","Nashville","Belmont University",45,"DavidsonTennessee",0.0429161672505993,"Primarily online","8260","Private nonprofit, 4-year",0.00544794188861985,-0.0374682253619794,"good"
"1389","oct8","Tennessee","Jefferson","Jefferson City","Carson-Newman University",129,"JeffersonTennessee",0.0232498394348105,"Primarily in person","2560","Private nonprofit, 4-year",0.050390625,0.0271407855651895,"bad"
"1390","oct8","Tennessee","Hamilton","Chattanooga","Chattanooga State Community College",50,"HamiltonTennessee",0.0280856108144555,"Primarily online","8241","Public, 2-year",0.00606722485135299,-0.0220183859631025,"good"
"1391","oct8","Tennessee","Shelby","Memphis","Christian Brothers University",33,"ShelbyTennessee",0.0346928932547702,"Primarily in person","2034","Private nonprofit, 4-year",0.0162241887905605,-0.0184687044642097,"good"
"1392","oct8","Tennessee","Bradley","Cleveland","Cleveland State Community College",41,"BradleyTennessee",0.029035241883267,"Hybrid","3264","Public, 2-year",0.0125612745098039,-0.0164739673734631,"good"
"1393","oct8","Tennessee","Maury","Columbia","Columbia State Community College",46,"MauryTennessee",0.0269953416954569,"Primarily online","6221","Public, 2-year",0.00739430959652789,-0.019601032098929,"good"
"1394","oct8","Tennessee","Wilson","Lebanon","Cumberland University",50,"WilsonTennessee",0.026704549382332,"Other","2405","Private nonprofit, 4-year",0.0207900207900208,-0.00591452859231121,"good"
"1395","oct8","Tennessee","Dyer","Dyersburg","Dyersburg State Community College",36,"DyerTennessee",0.0430312979358971,"Primarily online","2977","Public, 2-year",0.0120927107826671,-0.03093858715323,"good"
"1396","oct8","Tennessee","Washington","Johnson City","East Tennessee State University",240,"WashingtonTennessee",0.019887922705314,"Primarily online","14317","Public, 4-year",0.0167632883984075,-0.00312463430690651,"good"
"1397","oct8","Tennessee","Madison","Jackson","Jackson State Community College",39,"MadisonTennessee",0.0331278576094056,"Primarily online","4862","Public, 2-year",0.00802139037433155,-0.025106467235074,"good"
"1402","oct8","Tennessee","Claiborne","Harrogate","Lincoln Memorial University",72,"ClaiborneTennessee",0.0144560217779029,"Primarily in person","4798","Private nonprofit, 4-year",0.0150062526052522,0.000550230827349289,"bad"
"1403","oct8","Tennessee","Davidson","Nashville","Lipscomb University",90,"DavidsonTennessee",0.0429161672505993,"Primarily in person","4620","Private nonprofit, 4-year",0.0194805194805195,-0.0234356477700798,"good"
"1405","oct8","Tennessee","Rutherford","Murfreesboro","Middle Tennessee State University",277,"RutherfordTennessee",0.0300284394420452,"Hybrid","21631","Public, 4-year",0.0128056955295641,-0.0172227439124811,"good"
"1407","oct8","Tennessee","Moore","Tullahoma","Motlow State Community College",26,"MooreTennessee",0.031750924784217,"Primarily online","6886","Public, 2-year",0.00377577693871624,-0.0279751478455008,"good"
"1408","oct8","Tennessee","Davidson","Nashville","Nashville State Community College",35,"DavidsonTennessee",0.0429161672505993,"Hybrid","8284","Public, 2-year",0.00422501207146306,-0.0386911551791362,"good"
"1409","oct8","Tennessee","Sullivan","Blountville","Northeast State Community College",41,"SullivanTennessee",0.0156680223305631,"Hybrid","6139","Public, 2-year",0.00667861215181626,-0.00898941017874684,"good"
"1410","oct8","Tennessee","Knox","Knoxville","Pellissippi State Community College",23,"KnoxTennessee",0.0232377161592386,"Primarily online","10894","Public, 2-year",0.00211125390123004,-0.0211264622580086,"good"
"1411","oct8","Tennessee","Shelby","Memphis","Rhodes College",5,"ShelbyTennessee",0.0346928932547702,"Fully online","2036","Private nonprofit, 4-year",0.00245579567779961,-0.0322370975769706,"good"
"1412","oct8","Tennessee","Roane","Harriman","Roane State Community College",48,"RoaneTennessee",0.0186954404106253,"Hybrid","5688","Public, 2-year",0.00843881856540084,-0.0102566218452245,"good"
"1413","oct8","Tennessee","Hamilton","Collegedale","Southern Adventist University",19,"HamiltonTennessee",0.0280856108144555,"Fully in person","2942","Private nonprofit, 4-year",0.00645819170632223,-0.0216274191081333,"good"
"1414","oct8","Tennessee","Shelby","Memphis","Southwest Tennessee Community College",25,"ShelbyTennessee",0.0346928932547702,"Primarily online","9347","Public, 2-year",0.00267465496950893,-0.0320182382852613,"good"
"1441","oct8","Tennessee","Davidson","Nashville","Tennessee State University",1,"DavidsonTennessee",0.0429161672505993,"Hybrid","7774","Public, 4-year",0.000128633907898122,-0.0427875333427012,"good"
"1442","oct8","Tennessee","Putnam","Cookeville","Tennessee Technological University",408,"PutnamTennessee",0.0453486198517042,"Primarily in person","10186","Public, 4-year",0.0400549774199882,-0.00529364243171598,"good"
"1444","oct8","Tennessee","Davidson","Nashville","Trevecca Nazarene University",9,"DavidsonTennessee",0.0429161672505993,"Primarily in person","3927","Private nonprofit, 4-year",0.00229182582123759,-0.0406243414293617,"good"
"1445","oct8","Tennessee","Greene","Greenville","Tusculum University",5,"GreeneTennessee",0.0182136703875834,"Primarily in person","1735","Private nonprofit, 4-year",0.00288184438040346,-0.0153318260071799,"good"
"1446","oct8","Tennessee","Madison","Jackson","Union University",62,"MadisonTennessee",0.0331278576094056,"Primarily in person","3247","Private nonprofit, 4-year",0.0190945488142901,-0.0140333087951155,"good"
"1447","oct8","Tennessee","Shelby","Memphis","University of Memphis",256,"ShelbyTennessee",0.0346928932547702,"Primarily online","21458","Public, 4-year",0.011930282412154,-0.0227626108426162,"good"
"1449","oct8","Tennessee","Hamilton","Chattanooga ","University of Tennessee, Chattanooga",478,"HamiltonTennessee",0.0280856108144555,"Primarily in person","11638","Public, 4-year",0.0410723492008936,0.0129867383864381,"bad"
"1450","oct8","Tennessee","Weakley","Martin","University of Tennessee, Martin",266,"WeakleyTennessee",0.039306289006241,"Hybrid","7048","Public, 4-year",0.0377412031782066,-0.00156508582803442,"good"
"1451","oct8","Tennessee","Knox","Knoxville","University of Tennessee, Knoxville",1562,"KnoxTennessee",0.0232377161592386,"Hybrid","28894","Public, 4-year",0.0540596663667197,0.0308219502074811,"bad"
"1452","oct8","Tennessee","Davidson","Nashville","Vanderbilt University",252,"DavidsonTennessee",0.0429161672505993,"Other","12824","Private nonprofit, 4-year",0.0196506550218341,-0.0232655122287652,"good"
"1453","oct8","Tennessee","Sumner","Gallatin","Volunteer State Community College",54,"SumnerTennessee",0.0268607246854138,"Primarily online","9154","Public, 2-year",0.00589906051999126,-0.0209616641654225,"good"
"1454","oct8","Tennessee","Hamblen","Morristown","Walters State Community College",23,"HamblenTennessee",0.0322481288693135,"Primarily online","6144","Public, 2-year",0.00374348958333333,-0.0285046392859802,"good"
"1455","oct8","Texas","Taylor","Abilene","Abilene Christian University",101,"TaylorTexas",0.0240737789240332,"Primarily in person","5204","Private nonprofit, 4-year",0.0194081475787855,-0.00466563134524765,"good"
"1456","oct8","Texas","Tom Green","San Angelo","Angelo State University",127,"Tom GreenTexas",0.0329865771812081,"Hybrid","10387","Public, 4-year",0.0122268219890247,-0.0207597551921834,"good"
"1457","oct8","Texas","Grayson","Sherman","Austin College",77,"GraysonTexas",0.0147490676298711,"Primarily in person","1299","Private nonprofit, 4-year",0.0592763664357198,0.0445272988058487,"bad"
"1459","oct8","Texas","McLennan","Waco","Baylor University",1102,"McLennanTexas",0.03396421988676,"Hybrid","17217","Private nonprofit, 4-year",0.0640065051983505,0.0300422853115905,"bad"
"1460","oct8","Texas","Washington","Brenham","Blinn College",158,"WashingtonTexas",0.0181985396577671,"Hybrid","21623","Public, 2-year",0.00730703417657124,-0.0108915054811959,"good"
"1461","oct8","Texas","Brazoria","Richwood","Brazosport College",1,"BrazoriaTexas",0.0311491353696856,"Hybrid","4311","Public, 4-year",0.000231964741359313,-0.0309171706283263,"good"
"1463","oct8","Texas","Travis","Austin","Concordia University Texas",5,"TravisTexas",0.0235463760857927,"Hybrid","2568","Private nonprofit, 4-year",0.00194704049844237,-0.0215993355873503,"good"
"1464","oct8","Texas","Dallas","Dallas","Dallas Baptist University",46,"DallasTexas",0.033635159111157,"Hybrid","4766","Private nonprofit, 4-year",0.00965169953839698,-0.02398345957276,"good"
"1465","oct8","Texas","Harrison","Marshall","East Texas Baptist University",1,"HarrisonTexas",0.0141090559403783,"Hybrid","1613","Private nonprofit, 4-year",0.000619962802231866,-0.0134890931381464,"good"
"1466","oct8","Texas","Galveston","Galveston","Galveston College",4,"GalvestonTexas",0.0346379687787712,"Hybrid","2429","Public, 2-year",0.0016467682173734,-0.0329912005613978,"good"
"1467","oct8","Texas","Grayson","Dension","Grayson College",19,"GraysonTexas",0.0147490676298711,"Hybrid","4372","Public, 2-year",0.00434583714547118,-0.0104032304843999,"good"
"1468","oct8","Texas","Taylor","Abilene","Hardin-Simmons University",16,"TaylorTexas",0.0240737789240332,"Hybrid","2344","Private nonprofit, 4-year",0.0068259385665529,-0.0172478403574803,"good"
"1469","oct8","Texas","Hill","Hillsboro","Hill College",8,"HillTexas",0.0197276869764523,"Primarily online","4447","Public, 2-year",0.001798965594783,-0.0179287213816693,"good"
"1470","oct8","Texas","Harris","Houston","Houston Baptist University",2,"HarrisTexas",0.0316960956437335,"Hybrid","3432","Private nonprofit, 4-year",0.000582750582750583,-0.0311133450609829,"good"
"1472","oct8","Texas","Jefferson","Beaumont","Lamar University",163,"JeffersonTexas",0.0306401923956035,"Primarily in person","14783","Public, 4-year",0.0110261787187986,-0.0196140136768049,"good"
"1473","oct8","Texas","Webb","Laredo","Laredo College",0,"WebbTexas",0.0516931018029871,"Undetermined","10181","Public, 2-year",0,-0.0516931018029871,"good"
"1474","oct8","Texas","Gregg","Longview","LeTourneau University",47,"GreggTexas",0.0234297470652305,"Primarily in person","3175","Private nonprofit, 4-year",0.0148031496062992,-0.00862659745893129,"good"
"1475","oct8","Texas","Lubbock","Lubbock","Lubbock Christian University",25,"LubbockTexas",0.0420840457354082,"Primarily in person","1805","Private nonprofit, 4-year",0.0138504155124654,-0.0282336302229428,"good"
"1476","oct8","Texas","McLennan","Waco","McLennan Community College",101,"McLennanTexas",0.03396421988676,"Hybrid","8955","Public, 2-year",0.0112786152987158,-0.0226856045880442,"good"
"1477","oct8","Texas","Taylor","Abilene","McMurry University",10,"TaylorTexas",0.0240737789240332,"Hybrid","1132","Private nonprofit, 4-year",0.0088339222614841,-0.0152398566625491,"good"
"1478","oct8","Texas","Midland","Midland","Midland College",16,"MidlandTexas",0.0230727470141151,"Primarily online","5452","Public, 4-year",0.00293470286133529,-0.0201380441527798,"good"
"1479","oct8","Texas","Wichita","Wichita Falls","Midwestern State University",51,"WichitaTexas",0.0160175451864176,"Primarily online","6102","Public, 4-year",0.00835791543756145,-0.00765962974885615,"good"
"1480","oct8","Texas","Ector","Odessa","Odessa College",29,"EctorTexas",0.0310847475981062,"Undetermined","7083","Public, 2-year",0.00409431032048567,-0.0269904372776205,"good"
"1482","oct8","Texas","Harris","Houston","Rice University",105,"HarrisTexas",0.0316960956437335,"Hybrid","7124","Private nonprofit, 4-year",0.0147389107243122,-0.0169571849194213,"good"
"1484","oct8","Texas","Walker","Huntsville","Sam Houston State University",476,"WalkerTexas",0.0519110331501555,"Hybrid","21213","Public, 4-year",0.0224390703813699,-0.0294719627687856,"good"
"1485","oct8","Texas","Kerr","Kerriville","Schreiner University",22,"KerrTexas",0.0118631178707224,"Primarily in person","1418","Private nonprofit, 4-year",0.0155148095909732,0.0036516917202508,"bad"
"1486","oct8","Texas","Hidalgo","McAllen","South Texas College",154,"HidalgoTexas",0.0379402951743223,"Hybrid","31949","Public, 4-year",0.00482018216532599,-0.0331201130089963,"good"
"1487","oct8","Texas","Dallas","Dallas","Southern Methodist University",665,"DallasTexas",0.033635159111157,"Hybrid","11649","Private nonprofit, 4-year",0.0570864451884282,0.0234512860772712,"bad"
"1490","oct8","Texas","Nacogdoches","Nacogdoches","Stephen F. Austin State University",231,"NacogdochesTexas",0.0254278878596405,"Hybrid","13144","Public, 4-year",0.0175745587340231,-0.00785332912561737,"good"
"1491","oct8","Texas","Brewster","Alpine","Sul Ross State University",82,"BrewsterTexas",0.0242312289470825,"Primarily in person","2739","Public, 4-year",0.0299379335523914,0.00570670460530888,"bad"
"1492","oct8","Texas","Erath","Stephenville","Tarleton State University",277,"ErathTexas",0.0211251112464284,"Primarily in person","13109","Public, 4-year",0.0211305210160958,5.40976966741102e-06,"bad"
"1501","oct8","Texas","Tarrant","Fort Worth","Texas Christian University",1167,"TarrantTexas",0.0253467870621613,"Hybrid","10918","Private nonprofit, 4-year",0.106887708371497,0.0815409213093353,"bad"
"1502","oct8","Texas","Smith","Tyler","Texas College",1,"SmithTexas",0.0224875510738944,"Fully online","1042","Private nonprofit, 4-year",0.000959692898272553,-0.0215278581756218,"good"
"1503","oct8","Texas","Guadalupe","Seguin","Texas Lutheran University",9,"GuadalupeTexas",0.0223378304674342,"Primarily in person","1443","Private nonprofit, 4-year",0.00623700623700624,-0.016100824230428,"good"
"1504","oct8","Texas","Harris","Houston","Texas Southern University",1,"HarrisTexas",0.0316960956437335,"Hybrid","9732","Public, 4-year",0.00010275380189067,-0.0315933418418428,"good"
"1505","oct8","Texas","Hays","San Marcos","Texas State University",674,"HaysTexas",0.0261000647288556,"Primarily in person","38644","Public, 4-year",0.0174412586688749,-0.00865880605998074,"good"
"1506","oct8","Texas","Lubbock","Lubbock","Texas Tech University",1768,"LubbockTexas",0.0420840457354082,"Primarily in person","38209","Public, 4-year",0.04627182077521,0.00418777503980183,"bad"
"1509","oct8","Texas","Tarrant","Fort Worth","Texas Wesleyan University",31,"TarrantTexas",0.0253467870621613,"Hybrid","2236","Private nonprofit, 4-year",0.0138640429338104,-0.0114827441283509,"good"
"1511","oct8","Texas","Bexar","San Antonia","Trinity University",13,"BexarTexas",0.0295300251453168,"Hybrid","2637","Private nonprofit, 4-year",0.00492984452028821,-0.0246001806250286,"good"
"1512","oct8","Texas","Smith","Tyler","Tyler Junior College",97,"SmithTexas",0.0224875510738944,"Hybrid","10106","Public, 4-year",0.0095982584603206,-0.0128892926135738,"good"
"1513","oct8","Texas","Dallas","Irving","University of Dallas",8,"DallasTexas",0.033635159111157,"Hybrid","2542","Private nonprofit, 4-year",0.003147128245476,-0.030488030865681,"good"
"1514","oct8","Texas","Harris","Houston","University of Houston",245,"HarrisTexas",0.0316960956437335,"Primarily online","46324","Public, 4-year",0.00528883516103963,-0.0264072604826939,"good"
"1515","oct8","Texas","Harris","Houston","University of Houston-Clear Lake",46,"HarrisTexas",0.0316960956437335,"Primarily online","8961","Public, 4-year",0.00513335565227095,-0.0265627399914625,"good"
"1516","oct8","Texas","Harris","Houston","University of Houston-Downtown",15,"HarrisTexas",0.0316960956437335,"Primarily online","14265","Public, 4-year",0.0010515247108307,-0.0306445709329028,"good"
"1517","oct8","Texas","Victoria","Victoria","University of Houston-Victoria",30,"VictoriaTexas",0.0446874592763129,"Primarily online","4336","Public, 4-year",0.00691881918819188,-0.037768640088121,"good"
"1519","oct8","Texas","Denton","Denton","University of North Texas",277,"DentonTexas",0.0156479829397198,"Hybrid","38241","Public, 4-year",0.00724353442640098,-0.00840444851331882,"good"
"1521","oct8","Texas","Dallas","Dallas","University of North Texas, Dallas",10,"DallasTexas",0.033635159111157,"Primarily online","3757","Public, 4-year",0.00266169816342827,-0.0309734609477287,"good"
"1531","oct8","Texas","Tarrant","Arlington","University of Texas, Arlington",104,"TarrantTexas",0.0253467870621613,"Hybrid","47899","Public, 4-year",0.00217123530762646,-0.0231755517545348,"good"
"1532","oct8","Texas","Travis","Austin","University of Texas, Austin",1361,"TravisTexas",0.0235463760857927,"Hybrid","51832","Public, 4-year",0.0262579101713227,0.00271153408553004,"bad"
"1533","oct8","Texas","Dallas","Dallas","University of Texas, Dallas",50,"DallasTexas",0.033635159111157,"Hybrid","28755","Public, 4-year",0.00173882802990784,-0.0318963310812492,"good"
"1534","oct8","Texas","El Paso","El Paso","University of Texas, El Paso",197,"El PasoTexas",0.0314952373462593,"Primarily online","25151","Public, 4-year",0.00783269054908354,-0.0236625467971758,"good"
"1535","oct8","Texas","Bexar","San Antonio","University of Texas, San Antonio",19,"BexarTexas",0.0295300251453168,"Hybrid","32264","Public, 4-year",0.000588891643937516,-0.0289411335013793,"good"
"1536","oct8","Texas","Smith","Tyler","University of Texas, Tyler",96,"SmithTexas",0.0224875510738944,"Hybrid","10206","Public, 4-year",0.00940623162845385,-0.0130813194454405,"good"
"1537","oct8","Texas","Bexar","San Antonio","University of the Incarnate Word",37,"BexarTexas",0.0295300251453168,"Primarily online","8263","Private nonprofit, 4-year",0.00447779256928476,-0.025052232576032,"good"
"1538","oct8","Texas","Hale","Plainview","Wayland Baptist University",51,"HaleTexas",0.0601388972040951,"Primarily in person","4504","Private nonprofit, 4-year",0.0113232682060391,-0.048815628998056,"good"
"1540","oct8","Utah","Utah","Provo","Brigham Young University",1801,"UtahUtah",0.0338962804624078,"Primarily in person","34499","Private nonprofit, 4-year",0.0522044117220789,0.0183081312596711,"bad"
"1541","oct8","Utah","Washington","St. George","Dixie State University",110,"WashingtonUtah",0.0205681587780756,"Primarily in person","9950","Public, 4-year",0.0110552763819095,-0.00951288239616605,"good"
"1542","oct8","Utah","Salt Lake","Salt Lake City","Salt Lake Community College",124,"Salt LakeUtah",0.0300610890552438,"Primarily online","29156","Public, 2-year",0.00425298394841542,-0.0258081051068284,"good"
"1543","oct8","Utah","Sanpete","Ephraim","Snow College",8,"SanpeteUtah",0.0082097029638967,"Fully in person","5514","Public, 4-year",0.00145085237577077,-0.00675885058812593,"good"
"1544","oct8","Utah","Iron","Cedar City","Southern Utah University",41,"IronUtah",0.0148252156312114,"Primarily online","10196","Public, 4-year",0.00402118477834445,-0.010804030852867,"good"
"1545","oct8","Utah","Salt Lake","Salt Lake City","University of Utah",694,"Salt LakeUtah",0.0300610890552438,"Primarily online","33023","Public, 4-year",0.0210156557550798,-0.00904543330016401,"good"
"1546","oct8","Utah","Cache","Logan","Utah State University",638,"CacheUtah",0.0243356795984067,"Hybrid","27932","Public, 4-year",0.0228411857367893,-0.00149449386161736,"good"
"1547","oct8","Utah","Utah","Orem","Utah Valley University",311,"UtahUtah",0.0338962804624078,"Primarily online","39931","Public, 4-year",0.00778843505046205,-0.0261078454119458,"good"
"1548","oct8","Utah","Weber","Ogden","Weber State University",88,"WeberUtah",0.0178891907783239,"Hybrid","28247","Public, 4-year",0.00311537508407973,-0.0147738156942442,"good"
"1550","oct8","Vermont","Bennington","Bennington","Bennington College",3,"BenningtonVermont",0.00352410487736115,"Hybrid","811","Private nonprofit, 4-year",0.00369913686806412,0.000175031990702968,"bad"
"1551","oct8","Vermont","Rutland","Castleton","Castleton University",2,"RutlandVermont",0.0022512072313588,"Fully online","2196","Public, 4-year",0.000910746812386157,-0.00134046041897264,"good"
"1552","oct8","Vermont","Chittenden","Burlington","Champlain College",2,"ChittendenVermont",0.0052450327890874,"Hybrid","4531","Private nonprofit, 4-year",0.000441403663650408,-0.00480362912543699,"good"
"1553","oct8","Vermont","Windham","Putney","Landmark College",1,"WindhamVermont",0.00305527923831178,"Primarily in person","519","Private nonprofit, 4-year",0.00192678227360308,-0.0011284969647087,"good"
"1554","oct8","Vermont","Addison","Middlebury","Middlebury College",4,"AddisonVermont",0.00301819071702423,"Hybrid","2611","Private nonprofit, 4-year",0.0015319800842589,-0.00148621063276533,"good"
"1557","oct8","Vermont","Washington","Northfield","Norwich University",5,"WashingtonVermont",0.00133541063877142,"Primarily in person","3986","Private nonprofit, 4-year",0.00125439036628199,-8.10202724894332e-05,"good"
"1558","oct8","Vermont","Chittenden","Colchester","Saint Michael's College",1,"ChittendenVermont",0.0052450327890874,"Primarily in person","1950","Private nonprofit, 4-year",0.000512820512820513,-0.00473221227626689,"good"
"1559","oct8","Vermont","Chittenden","Burlington","University of Vermont",22,"ChittendenVermont",0.0052450327890874,"Hybrid","13395","Public, 4-year",0.00164240388204554,-0.00360262890704186,"good"
"1560","oct8","Vermont","Orange","Randolph","Vermont Technical College",1,"OrangeVermont",0.000865291430153676,"Hybrid","1638","Public, 4-year",0.000610500610500611,-0.000254790819653066,"good"
"1563","oct8","Virginia","Tazewell","Bluefield","Bluefield College",70,"TazewellVirginia",0.00847394999384161,"Hybrid","1156","Private nonprofit, 4-year",0.0605536332179931,0.0520796832241515,"bad"
"1564","oct8","Virginia","Rockingham","Bridgewater","Bridgewater College",35,"RockinghamVirginia",0.01910967930883,"Primarily in person","1857","Private nonprofit, 4-year",0.0188476036618201,-0.000262075647009859,"good"
"1567","oct8","Virginia","Charlotte","Harrisonburg","Eastern Mennonite University",12,"CharlotteVirginia",0.0125420875420875,"Primarily in person","1444","Private nonprofit, 4-year",0.00831024930747922,-0.00423183823460828,"good"
"1570","oct8","Virginia","Franklin","Ferrum","Ferrum College",41,"FranklinVirginia",0.00774419185610792,"Other","1124","Private nonprofit, 4-year",0.0364768683274021,0.0287326764712942,"bad"
"1571","oct8","Virginia","Fairfax","Fairfax","George Mason University",72,"FairfaxVirginia",0.0186896748848834,"Hybrid","37316","Public, 4-year",0.00192946725265302,-0.0167602076322304,"good"
"1572","oct8","Virginia","Prince Edward","Hampden-Sydney","Hampden-Sydney College",58,"Prince EdwardVirginia",0.027409876326638,"Fully in person","1072","Private nonprofit, 4-year",0.0541044776119403,0.0266946012853023,"bad"
"1574","oct8","Virginia","Roanoke","Roanoke","Hollins University",1,"RoanokeVirginia",0.0105642027477544,"Primarily in person","805","Private nonprofit, 4-year",0.00124223602484472,-0.00932196672290968,"good"
"1575","oct8","Virginia","Rockingham","Harrisonburg","James Madison University",1527,"RockinghamVirginia",0.01910967930883,"Fully online","21751","Public, 4-year",0.0702036687968369,0.0510939894880069,"bad"
"1576","oct8","Virginia","Campbell","Lynchburg","Liberty University",506,"CampbellVirginia",0.00903707752573563,"Primarily in person","79152","Private nonprofit, 4-year",0.00639276329088336,-0.00264431423485227,"good"
"1577","oct8","Virginia","Prince Edward","Farmville","Longwood University",59,"Prince EdwardVirginia",0.027409876326638,"Primarily in person","4911","Public, 4-year",0.0120138464671146,-0.0153960298595234,"good"
"1579","oct8","Virginia","Arlington","Arlington","Marymount University",12,"ArlingtonVirginia",0.0172393409952627,"Hybrid","3418","Private nonprofit, 4-year",0.00351082504388531,-0.0137285159513774,"good"
"1583","oct8","Virginia","Campbell","Lynchburg","Randolph College",1,"CampbellVirginia",0.00903707752573563,"Primarily online","626","Private nonprofit, 4-year",0.00159744408945687,-0.00743963343627876,"good"
"1584","oct8","Virginia","Hanover","Ashland","Randolph-Macon College",32,"HanoverVirginia",0.0130003897333111,"Primarily online","1488","Private nonprofit, 4-year",0.021505376344086,0.00850498661077492,"bad"
"1585","oct8","Virginia","Roanoke","Salem","Roanoke College",67,"RoanokeVirginia",0.0105642027477544,"Hybrid","2014","Private nonprofit, 4-year",0.0332671300893744,0.02270292734162,"bad"
"1586","oct8","Virginia","Frederick","Winchester","Shenandoah University",28,"FrederickVirginia",0.0107151254576601,"Hybrid","3817","Private nonprofit, 4-year",0.00733560387739062,-0.00337952158026948,"good"
"1588","oct8","Virginia","Amherst","Sweet Briar","Sweet Briar College",9,"AmherstVirginia",0.0137320044296788,"Primarily in person","337","Private nonprofit, 4-year",0.0267062314540059,0.0129742270243271,"bad"
"1591","oct8","Virginia","Henrico","Richmond","University of Richmond",20,"HenricoVirginia",0.0169791244732753,"Primarily in person","4002","Private nonprofit, 4-year",0.00499750124937531,-0.0119816232239,"good"
"1593","oct8","Virginia","Wise","Wise","University of Virginia's College, Wise",13,"WiseVirginia",0.0121980579407752,"Primarily online","2065","Public, 4-year",0.0062953995157385,-0.0059026584250367,"good"
"1594","oct8","Virginia","Richmond","Richmond","Virginia Commonwealth University",294,"RichmondVirginia",0.0390114152720825,"Primarily in person","30697","Public, 4-year",0.00957748314167508,-0.0294339321304074,"good"
